,GEOID,Longitude,Latitude,indicator,value,bin_value_bin
11028,17031660400,-87.7080441,41.7825321,"Demographics, minorities (% of residents), 2016-2020",95.616698292,2.0
11029,17031660500,-87.7079432,41.7752434,"Demographics, minorities (% of residents), 2016-2020",95.559027003,2.0
11030,17031660600,-87.6933406,41.7772873,"Demographics, minorities (% of residents), 2016-2020",98.753952018,3.0
11031,17031660700,-87.6810955,41.7738452,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11032,17031660800,-87.6932656,41.7736413,"Demographics, minorities (% of residents), 2016-2020",98.055606033,3.0
11033,17031660900,-87.699063,41.7678191,"Demographics, minorities (% of residents), 2016-2020",96.948597174,3.0
11034,17031661000,-87.6850469,41.7618177,"Demographics, minorities (% of residents), 2016-2020",98.436401968,3.0
11035,17031661100,-87.7026905,41.7607879,"Demographics, minorities (% of residents), 2016-2020",96.599331493,2.0
11036,17031670100,-87.6572084,41.7904937,"Demographics, minorities (% of residents), 2016-2020",96.830265849,2.0
11037,17031670200,-87.6620627,41.7904247,"Demographics, minorities (% of residents), 2016-2020",96.391752577,2.0
11038,17031670300,-87.6669167,41.7903576,"Demographics, minorities (% of residents), 2016-2020",95.616211745,2.0
11039,17031670400,-87.6717698,41.7902996,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11040,17031670500,-87.6764044,41.786578,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11041,17031670600,-87.6715772,41.7830054,"Demographics, minorities (% of residents), 2016-2020",99.485596708,3.0
11042,17031670700,-87.6667315,41.7830686,"Demographics, minorities (% of residents), 2016-2020",99.734513274,3.0
11043,17031670800,-87.661879,41.7831442,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11044,17031670900,-87.657022,41.7832124,"Demographics, minorities (% of residents), 2016-2020",96.933433059,2.0
11045,17031671100,-87.6617159,41.7767771,"Demographics, minorities (% of residents), 2016-2020",99.337748344,3.0
11046,17031671200,-87.6665823,41.7766993,"Demographics, minorities (% of residents), 2016-2020",97.575169738,3.0
11047,17031671300,-87.6713493,41.7739015,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11048,17031671400,-87.6762289,41.7737921,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11049,17031671500,-87.6696322,41.7681721,"Demographics, minorities (% of residents), 2016-2020",99.06779661,3.0
11050,17031671600,-87.6615118,41.7694998,"Demographics, minorities (% of residents), 2016-2020",94.920259894,2.0
11051,17031671800,-87.6564481,41.761401,"Demographics, minorities (% of residents), 2016-2020",99.5951417,3.0
11052,17031671900,-87.6612802,41.7613256,"Demographics, minorities (% of residents), 2016-2020",96.214788732,2.0
11053,17031672000,-87.6711281,41.7611983,"Demographics, minorities (% of residents), 2016-2020",99.246651786,3.0
11054,17031680500,-87.6523524,41.7905639,"Demographics, minorities (% of residents), 2016-2020",96.761904762,2.0
11055,17031680600,-87.6521652,41.7832811,"Demographics, minorities (% of residents), 2016-2020",99.840510367,3.0
11056,17031680900,-87.6376305,41.7764307,"Demographics, minorities (% of residents), 2016-2020",97.980102502,3.0
11057,17031681000,-87.6495479,41.7760398,"Demographics, minorities (% of residents), 2016-2020",99.436497616,3.0
11058,17031681100,-87.6493595,41.7687665,"Demographics, minorities (% of residents), 2016-2020",99.74800504,3.0
11059,17031681200,-87.6384976,41.7691893,"Demographics, minorities (% of residents), 2016-2020",96.36202307,2.0
11060,17031681300,-87.6398423,41.7611807,"Demographics, minorities (% of residents), 2016-2020",99.447077409,3.0
11061,17031681400,-87.6491706,41.7615223,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11062,17031690300,-87.6290141,41.768669,"Demographics, minorities (% of residents), 2016-2020",96.80385289,2.0
11063,17031690400,-87.6202084,41.7692587,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11064,17031690500,-87.6121031,41.7681794,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11065,17031690900,-87.6103447,41.7621424,"Demographics, minorities (% of residents), 2016-2020",99.408983452,3.0
11066,17031691000,-87.6200151,41.7619654,"Demographics, minorities (% of residents), 2016-2020",99.809705043,3.0
11067,17031691100,-87.6298721,41.7617135,"Demographics, minorities (% of residents), 2016-2020",97.658457812,3.0
11068,17031691200,-87.6304113,41.7526208,"Demographics, minorities (% of residents), 2016-2020",99.63753524,3.0
11069,17031691300,-87.6198472,41.7546811,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11070,17031691400,-87.6101685,41.7548455,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11071,17031691500,-87.6002666,41.7550528,"Demographics, minorities (% of residents), 2016-2020",97.055984556,3.0
11072,17031700100,-87.6953091,41.7535935,"Demographics, minorities (% of residents), 2016-2020",99.28362961,3.0
11073,17031700200,-87.723784,41.7529893,"Demographics, minorities (% of residents), 2016-2020",91.515524132,2.0
11074,17031700301,-87.7317117,41.7456225,"Demographics, minorities (% of residents), 2016-2020",79.44645384,2.0
11075,17031700302,-87.7313064,41.7383652,"Demographics, minorities (% of residents), 2016-2020",75.73064433,1.0
11076,17031700401,-87.7120355,41.7455372,"Demographics, minorities (% of residents), 2016-2020",96.467854376,2.0
11077,17031700402,-87.7118234,41.7382302,"Demographics, minorities (% of residents), 2016-2020",91.817942647,2.0
11078,17031700501,-87.6903423,41.7462133,"Demographics, minorities (% of residents), 2016-2020",96.792598304,2.0
11079,17031700502,-87.6887683,41.7388522,"Demographics, minorities (% of residents), 2016-2020",92.73667029399999,2.0
11080,17031710100,-87.6419713,41.7533918,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11081,17031710200,-87.6514252,41.7551131,"Demographics, minorities (% of residents), 2016-2020",97.987974098,3.0
11082,17031710300,-87.6611057,41.7540485,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11083,17031710400,-87.6709328,41.7539184,"Demographics, minorities (% of residents), 2016-2020",99.303499913,3.0
11084,17031710500,-87.6707874,41.7475316,"Demographics, minorities (% of residents), 2016-2020",99.768999769,3.0
11085,17031710600,-87.6609434,41.74766,"Demographics, minorities (% of residents), 2016-2020",96.786703601,2.0
11086,17031710700,-87.656884,41.74711,"Demographics, minorities (% of residents), 2016-2020",99.620437956,3.0
11087,17031710800,-87.6488126,41.7478366,"Demographics, minorities (% of residents), 2016-2020",99.895572264,3.0
11088,17031710900,-87.6396893,41.7421461,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11089,17031711000,-87.6485811,41.7396436,"Demographics, minorities (% of residents), 2016-2020",94.277854195,2.0
11090,17031711100,-87.6583002,41.7395016,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11091,17031711200,-87.6698252,41.7405561,"Demographics, minorities (% of residents), 2016-2020",99.656431179,3.0
11092,17031711300,-87.6672855,41.7335044,"Demographics, minorities (% of residents), 2016-2020",97.022332506,3.0
11093,17031711400,-87.6521168,41.7336614,"Demographics, minorities (% of residents), 2016-2020",99.883990719,3.0
11094,17031711500,-87.6386888,41.7324402,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11095,17031720100,-87.6747355,41.7276164,"Demographics, minorities (% of residents), 2016-2020",41.10813226,0.0
11096,17031720200,-87.6660545,41.7130417,"Demographics, minorities (% of residents), 2016-2020",55.53580498,1.0
11097,17031720300,-87.6771439,41.7139198,"Demographics, minorities (% of residents), 2016-2020",43.53689567,1.0
11098,17031720400,-87.6866686,41.7099918,"Demographics, minorities (% of residents), 2016-2020",10.44529962,0.0
11099,17031720500,-87.6891011,41.7028353,"Demographics, minorities (% of residents), 2016-2020",13.542795229999996,0.0
11100,17031720600,-87.677207,41.7027764,"Demographics, minorities (% of residents), 2016-2020",36.0637713,0.0
11101,17031720700,-87.6651388,41.7031071,"Demographics, minorities (% of residents), 2016-2020",74.54954955,1.0
11102,17031730100,-87.6384256,41.7251952,"Demographics, minorities (% of residents), 2016-2020",97.585585586,3.0
11103,17031730201,-87.6579016,41.7268625,"Demographics, minorities (% of residents), 2016-2020",98.402051687,3.0
11104,17031730202,-87.6485425,41.7264299,"Demographics, minorities (% of residents), 2016-2020",98.985270049,3.0
11105,17031730300,-87.6645667,41.7274693,"Demographics, minorities (% of residents), 2016-2020",100.0,3.0
11106,17031730400,-87.6526479,41.7178408,"Demographics, minorities (% of residents), 2016-2020",95.378151261,2.0
11107,17031730500,-87.6381377,41.7142653,"Demographics, minorities (% of residents), 2016-2020",99.725211816,3.0
11108,17031730600,-87.6504857,41.7106003,"Demographics, minorities (% of residents), 2016-2020",99.028158485,3.0
11109,17031730700,-87.6500793,41.7030817,"Demographics, minorities (% of residents), 2016-2020",99.039264829,3.0
11110,17031740100,-87.6986083,41.6972859,"Demographics, minorities (% of residents), 2016-2020",16.17150574,0.0
11111,17031740200,-87.7127057,41.7047017,"Demographics, minorities (% of residents), 2016-2020",19.640955419999997,0.0
11112,17031740300,-87.7107233,41.6950694,"Demographics, minorities (% of residents), 2016-2020",12.826310379999995,0.0
11113,17031740400,-87.7193158,41.6872391,"Demographics, minorities (% of residents), 2016-2020",26.1036036,0.0
11114,17031750100,-87.6520283,41.6958345,"Demographics, minorities (% of residents), 2016-2020",92.22826087,2.0
11115,17031750200,-87.6714247,41.6956646,"Demographics, minorities (% of residents), 2016-2020",71.92592593,1.0
11116,17031750300,-87.6861726,41.6953911,"Demographics, minorities (% of residents), 2016-2020",10.780816490000007,0.0
11117,17031750400,-87.685071,41.6856566,"Demographics, minorities (% of residents), 2016-2020",39.78494624,0.0
11118,17031750500,-87.6712334,41.6846153,"Demographics, minorities (% of residents), 2016-2020",78.767507,2.0
11119,17031750600,-87.6520493,41.6886312,"Demographics, minorities (% of residents), 2016-2020",97.961595273,3.0
11120,17031760801,-87.8448495,41.9834867,"Demographics, minorities (% of residents), 2016-2020",54.18994413,1.0
11121,17031760802,-87.842626,41.9561257,"Demographics, minorities (% of residents), 2016-2020",11.52368758,0.0
11122,17031760803,-87.8441529,41.9753473,"Demographics, minorities (% of residents), 2016-2020",23.237774029999997,0.0
11123,17031770602,-87.9074973,42.011911,"Demographics, minorities (% of residents), 2016-2020",59.28556507,1.0
11124,17031770700,-87.8694195,41.9854352,"Demographics, minorities (% of residents), 2016-2020",24.616732369999994,0.0
11125,17031770902,-87.836184,41.9700657,"Demographics, minorities (% of residents), 2016-2020",14.210679889999994,0.0
11126,17031810400,-87.8294387,41.9875737,"Demographics, minorities (% of residents), 2016-2020",8.017543860000004,0.0
11127,17031823304,-87.7027707,41.681416,"Demographics, minorities (% of residents), 2016-2020",50.24428684,1.0
11128,17031830500,-87.7193198,41.8291245,"Demographics, minorities (% of residents), 2016-2020",98.900255754,3.0
11129,17031830600,-87.6735738,42.001698,"Demographics, minorities (% of residents), 2016-2020",65.50883608000001,1.0
11130,17031830700,-87.6606982,41.9583016,"Demographics, minorities (% of residents), 2016-2020",61.01735776,1.0
11131,17031830800,-87.6765775,41.9651413,"Demographics, minorities (% of residents), 2016-2020",25.663381349999995,0.0
11132,17031830900,-87.6853728,41.9286297,"Demographics, minorities (% of residents), 2016-2020",32.171387069999994,0.0
11133,17031831000,-87.6769976,41.9147957,"Demographics, minorities (% of residents), 2016-2020",14.130434780000002,0.0
11134,17031831100,-87.7174955,41.9428559,"Demographics, minorities (% of residents), 2016-2020",62.59640103,1.0
11135,17031831200,-87.73226,41.9153214,"Demographics, minorities (% of residents), 2016-2020",93.991683992,2.0
11136,17031831300,-87.7442596,41.9077662,"Demographics, minorities (% of residents), 2016-2020",98.017621145,3.0
11137,17031831400,-87.7560884,41.8691188,"Demographics, minorities (% of residents), 2016-2020",85.24822695,2.0
11138,17031831500,-87.7880224,41.9276414,"Demographics, minorities (% of residents), 2016-2020",67.37884315,1.0
11139,17031831600,-87.7976148,41.9256105,"Demographics, minorities (% of residents), 2016-2020",76.31644312,2.0
11140,17031831700,-87.7452551,41.9526506,"Demographics, minorities (% of residents), 2016-2020",55.36193029,1.0
11141,17031831800,-87.7164527,41.9782333,"Demographics, minorities (% of residents), 2016-2020",52.9590531,1.0
11142,17031831900,-87.6687907,41.945169,"Demographics, minorities (% of residents), 2016-2020",21.217494090000002,0.0
11143,17031832000,-87.6542982,41.9462941,"Demographics, minorities (% of residents), 2016-2020",26.148409889999996,0.0
11144,17031832100,-87.6532413,41.9528214,"Demographics, minorities (% of residents), 2016-2020",48.74651811,1.0
11145,17031832200,-87.6799764,41.9204822,"Demographics, minorities (% of residents), 2016-2020",22.533817220000003,0.0
11146,17031832300,-87.6714489,41.919207,"Demographics, minorities (% of residents), 2016-2020",38.61538462,0.0
11147,17031832400,-87.6922565,41.9157411,"Demographics, minorities (% of residents), 2016-2020",37.61696818,0.0
11148,17031832500,-87.6641183,41.9218777,"Demographics, minorities (% of residents), 2016-2020",19.423558900000003,0.0
11149,17031832600,-87.6540551,41.9147492,"Demographics, minorities (% of residents), 2016-2020",10.243659870000002,0.0
11150,17031832900,-87.6619014,41.8741811,"Demographics, minorities (% of residents), 2016-2020",32.65835929000001,0.0
11151,17031833000,-87.657249,41.8852863,"Demographics, minorities (% of residents), 2016-2020",27.208706789999994,0.0
11152,17031833100,-87.657046,41.8790778,"Demographics, minorities (% of residents), 2016-2020",38.39957745,0.0
11153,17031833300,-87.6541237,41.8716945,"Demographics, minorities (% of residents), 2016-2020",60.1754386,1.0
11154,17031833900,-87.5474226,41.7310321,"Demographics, minorities (% of residents), 2016-2020",99.221068249,3.0
11155,17031834000,-87.6295042,41.7275601,"Demographics, minorities (% of residents), 2016-2020",99.623470348,3.0
11156,17031834200,-87.5836069,41.7555676,"Demographics, minorities (% of residents), 2016-2020",99.957210098,3.0
11157,17031834300,-87.591788,41.7458348,"Demographics, minorities (% of residents), 2016-2020",99.348585955,3.0
11158,17031834400,-87.596303,41.7769504,"Demographics, minorities (% of residents), 2016-2020",98.884026258,3.0
11159,17031834500,-87.6253618,41.786032,"Demographics, minorities (% of residents), 2016-2020",99.721964782,3.0
11160,17031834600,-87.6343057,41.7872463,"Demographics, minorities (% of residents), 2016-2020",98.514557338,3.0
11161,17031834700,-87.6450334,41.7906903,"Demographics, minorities (% of residents), 2016-2020",99.115044248,3.0
11162,17031834800,-87.6450883,41.7836337,"Demographics, minorities (% of residents), 2016-2020",99.88179669,3.0
11163,17031834900,-87.6567361,41.7722986,"Demographics, minorities (% of residents), 2016-2020",99.035608309,3.0
11164,17031835000,-87.6860492,41.7828495,"Demographics, minorities (% of residents), 2016-2020",98.162299854,3.0
