,GEOID,Longitude,Latitude,"binUninsured rate (% of residents), 2015-2019","binHomicide (crimes), 2017-2021","binMajor crime (crimes), 2016-2020","binViolent crime (crimes), 2016-2020","binEviction rate (% of renter-occupied households), 2018","binSeverely rent-burdened (% of renter-occupied housing units), 2015-2019","binTraffic crashes (number of crashes), 2021","binHigh school graduation rate (% of residents), 2015-2019","binCollege graduation rate (% of residents), 2015-2019","binUnemployment rate (%), 2015-2019","binMedian household income, 2015-2019","binPer capita income, 2015-2019","binPoverty rate (% of residents), 2015-2019","binDemographics, Non-Hispanic White (% of residents), 2016-2020","binPopulation (residents), 2015-2019",indicator,value
8467,17031420500,-87.6084261,41.7831002,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0,"Median household income, 2015-2019",30183.72404
8468,17031420600,-87.6132777,41.7830135,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,0,"Median household income, 2015-2019",22138.19597
8469,17031420700,-87.6106933,41.7766914,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",20681.8334
8470,17031420800,-87.6032569,41.7769097,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",41545.04918
8471,17031421200,-87.6089474,41.7706621,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"Median household income, 2015-2019",21119.90896
8472,17031430101,-87.573953,41.7698532,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,2,"Median household income, 2015-2019",34072.30755
8473,17031430102,-87.5638143,41.7689528,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2,"Median household income, 2015-2019",32146.04796
8474,17031430200,-87.5813509,41.7697613,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,3,"Median household income, 2015-2019",24325.3916
8475,17031430300,-87.5893601,41.7697163,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,1,"Median household income, 2015-2019",19233.95657
8476,17031430400,-87.5903116,41.7621978,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",35817.18476
8477,17031430500,-87.58127,41.7643139,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",19826.8966
8478,17031430600,-87.571373,41.7644133,0.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",38295.01648
8479,17031430700,-87.5608903,41.7652716,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,1,"Median household income, 2015-2019",25634.31469
8480,17031430800,-87.5712983,41.76075,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0,"Median household income, 2015-2019",50930.2611
8481,17031430900,-87.5811851,41.760641,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0,"Median household income, 2015-2019",42870.94372
8482,17031431200,-87.5711843,41.7553011,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1,"Median household income, 2015-2019",58933.36054
8483,17031431301,-87.5601871,41.7535302,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",29022.24042
8484,17031431302,-87.5627859,41.7583855,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",31785.40465
8485,17031431400,-87.546555,41.7572084,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3,"Median household income, 2015-2019",32065.43357
8486,17031440101,-87.6014512,41.7486271,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",21642.84177
8487,17031440102,-87.6011636,41.7409356,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,2,"Median household income, 2015-2019",33992.75388
8488,17031440201,-87.6100746,41.7482101,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,3,"Median household income, 2015-2019",30600.58528
8489,17031440202,-87.609762,41.7409599,1.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",37968.31607
8490,17031440300,-87.6195427,41.7437208,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3,"Median household income, 2015-2019",57455.78367
8491,17031440600,-87.6191373,41.7326718,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0,"Median household income, 2015-2019",72464.90987
8492,17031440700,-87.6096294,41.7347514,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0,"Median household income, 2015-2019",42428.6253
8493,17031440800,-87.603328,41.7317114,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"Median household income, 2015-2019",25899.4936
8494,17031440900,-87.6090057,41.728669,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",32263.7874
8495,17031450300,-87.5790892,41.7419438,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2,"Median household income, 2015-2019",52925.4672
8496,17031460100,-87.5367253,41.7478345,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",43688.75547
8497,17031460200,-87.5470102,41.7413875,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1,"Median household income, 2015-2019",30085.07749
8498,17031460301,-87.5563673,41.7400264,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",36576.65716
8499,17031460302,-87.5573879,41.747084,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",30198.57406
8500,17031460400,-87.5636922,41.7444903,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2,"Median household income, 2015-2019",47249.57785
8501,17031460500,-87.5726041,41.7468819,0.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3,"Median household income, 2015-2019",63383.06262
8502,17031460600,-87.5595142,41.7356327,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,0,"Median household income, 2015-2019",42545.30402
8503,17031460700,-87.5492807,41.7355805,2.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,1,"Median household income, 2015-2019",26005.56516
8504,17031461000,-87.5465424,41.7273925,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0,"Median household income, 2015-2019",16924.77863
8505,17031470100,-87.5964894,41.7282207,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1,"Median household income, 2015-2019",30616.49602
8506,17031480100,-87.5757302,41.7352411,2.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1,"Median household income, 2015-2019",63642.93795
8507,17031480200,-87.5898841,41.7351237,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0,"Median household income, 2015-2019",49916.21695
8508,17031480300,-87.5879725,41.729194,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0,"Median household income, 2015-2019",39655.91464
8509,17031480400,-87.5756385,41.7284498,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3,"Median household income, 2015-2019",57221.36551
8510,17031480500,-87.5590911,41.7276,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",34142.31478
8511,17031490300,-87.619148,41.7253813,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,1,"Median household income, 2015-2019",60780.06646
8512,17031490400,-87.6108237,41.7236539,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,,0,"Median household income, 2015-2019",60043.92981
8513,17031490500,-87.6132064,41.7179274,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",56419.4645
8514,17031490600,-87.6283302,41.7179734,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,"Median household income, 2015-2019",39433.16436
8515,17031490700,-87.6283617,41.7107339,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1,"Median household income, 2015-2019",47461.72098
8516,17031490800,-87.6153371,41.7106828,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2,"Median household income, 2015-2019",42625.91841
8517,17031490901,-87.6162677,41.6960582,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2,"Median household income, 2015-2019",39294.21061
8518,17031490902,-87.6153262,41.7032801,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2,"Median household income, 2015-2019",47660.0748
8519,17031491000,-87.6280536,41.6997625,0.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",25967.3794
8520,17031491100,-87.6376994,41.6997531,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,2,"Median household income, 2015-2019",45359.38259
8521,17031491200,-87.6374383,41.6887765,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0,"Median household income, 2015-2019",41616.11713
8522,17031491300,-87.6278036,41.6888969,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",37390.22605
8523,17031491400,-87.6168215,41.6891232,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",35311.22341
8524,17031500100,-87.5950247,41.7146834,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2,"Median household income, 2015-2019",49297.81974
8525,17031500200,-87.6003086,41.7008552,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",33317.07802
8526,17031500300,-87.6053698,41.689315,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0,"Median household income, 2015-2019",45126.02516
8527,17031510100,-87.5500748,41.7126213,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2,"Median household income, 2015-2019",46546.32339
8528,17031510200,-87.5600499,41.7142651,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",51830.80867
8529,17031510300,-87.5749736,41.7157381,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,3,"Median household income, 2015-2019",30295.09918
8530,17031520100,-87.5294325,41.7211184,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1,"Median household income, 2015-2019",61559.69245
8531,17031520200,-87.5406913,41.712308,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",31429.00419
8532,17031520300,-87.5395629,41.7011139,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,3,"Median household income, 2015-2019",44180.92753
8533,17031520400,-87.5307029,41.703008,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3,"Median household income, 2015-2019",48505.46516
8534,17031520500,-87.5308719,41.6931158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3,"Median household income, 2015-2019",67693.81095
8535,17031520600,-87.5404,41.6895203,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1,"Median household income, 2015-2019",58684.09237
8536,17031530100,-87.6179395,41.6818522,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1,"Median household income, 2015-2019",39458.62153
8537,17031530200,-87.6323954,41.6815612,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,2,"Median household income, 2015-2019",40125.81166
8538,17031530300,-87.6517524,41.6813144,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,2,"Median household income, 2015-2019",43569.95532
8539,17031530400,-87.6515267,41.6740397,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1,"Median household income, 2015-2019",65661.4798
8540,17031530501,-87.632166,41.674278,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2,"Median household income, 2015-2019",45762.45454
8541,17031530502,-87.6250225,41.6660802,2.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0,"Median household income, 2015-2019",58215.25606
8542,17031530503,-87.6375356,41.6642039,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,3,"Median household income, 2015-2019",46730.88791
8543,17031530600,-87.6191458,41.6700882,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1,"Median household income, 2015-2019",35108.62672
8544,17031540101,-87.5993689,41.6507203,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",16465.48876
8545,17031540102,-87.6054488,41.66733,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2,"Median household income, 2015-2019",16221.52417
8546,17031550100,-87.5359785,41.6631813,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3,"Median household income, 2015-2019",62914.22631
8547,17031550200,-87.564827,41.6550974,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1,"Median household income, 2015-2019",51151.95066
8548,17031560100,-87.741591,41.8156765,2.0,1.0,0.0,0.0,,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,"Median household income, 2015-2019",65663.60123
8549,17031560200,-87.7478273,41.8113309,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0,"Median household income, 2015-2019",57759.14834
8550,17031560300,-87.747987,41.8039075,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2,"Median household income, 2015-2019",53864.20054
8551,17031560400,-87.7406144,41.8040062,2.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0,"Median household income, 2015-2019",64259.21374
8552,17031560700,-87.7575202,41.7964626,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,"Median household income, 2015-2019",64453.3247
8553,17031560800,-87.7721659,41.7962056,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3,"Median household income, 2015-2019",75907.99281
8554,17031560900,-87.7916514,41.7957702,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,3,"Median household income, 2015-2019",102180.8583
8555,17031561000,-87.7915033,41.7885022,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,3,"Median household income, 2015-2019",109453.1247
8556,17031561100,-87.7719099,41.7888698,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3,"Median household income, 2015-2019",97165.7948
8557,17031570100,-87.7189132,41.8162003,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0,"Median household income, 2015-2019",59408.56115
8558,17031570200,-87.7307183,41.8143799,2.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1,"Median household income, 2015-2019",62184.45396
8559,17031570300,-87.7307909,41.8041449,3.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3,"Median household income, 2015-2019",51581.5405
8560,17031570400,-87.7191305,41.8049921,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,"Median household income, 2015-2019",44902.21416
8561,17031570500,-87.7324553,41.7986015,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1,"Median household income, 2015-2019",47662.19623
8562,17031580100,-87.6907463,41.8280549,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1,"Median household income, 2015-2019",46406.30892
8563,17031580200,-87.6993478,41.8267718,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",40326.28692
8564,17031580300,-87.708934,41.8251876,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,"Median household income, 2015-2019",51031.02908
8565,17031580400,-87.7091845,41.8152753,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3,"Median household income, 2015-2019",49913.03481
8566,17031580501,-87.6994962,41.819986,3.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3,"Median household income, 2015-2019",41919.4818
8567,17031580502,-87.6993102,41.8145617,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,3,"Median household income, 2015-2019",40246.73325
8568,17031580600,-87.6920314,41.8173978,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3,"Median household income, 2015-2019",48457.73296
8569,17031580700,-87.6868459,41.8174935,3.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3,"Median household income, 2015-2019",49853.63473
8570,17031580800,-87.6866436,41.8102197,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1,"Median household income, 2015-2019",48792.9191
8571,17031590500,-87.6804757,41.8248983,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,"Median household income, 2015-2019",71333.12629
8572,17031590600,-87.6729244,41.8268332,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2,"Median household income, 2015-2019",48827.92271
8573,17031590700,-87.6627888,41.8260539,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2,"Median household income, 2015-2019",51212.41146
8574,17031600400,-87.6439321,41.8417183,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,"Median household income, 2015-2019",40080.20089
8575,17031600600,-87.6554677,41.8422594,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2,"Median household income, 2015-2019",39957.15788
8576,17031600700,-87.660543,41.8407816,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1,"Median household income, 2015-2019",48044.05386
8577,17031600900,-87.6531432,41.8365129,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,"Median household income, 2015-2019",61296.63497
8578,17031610300,-87.6751021,41.8161777,3.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,3,"Median household income, 2015-2019",34663.12616
8579,17031610400,-87.6674491,41.8103984,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0,"Median household income, 2015-2019",43232.64775
8580,17031610800,-87.6384084,41.8127078,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0,"Median household income, 2015-2019",56350.51798
8581,17031611000,-87.6499381,41.8047714,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,0,"Median household income, 2015-2019",21187.79476
8582,17031611100,-87.6575817,41.8050589,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,,1,"Median household income, 2015-2019",29980.06664
8583,17031611200,-87.6624414,41.8049939,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1,"Median household income, 2015-2019",29487.89459
8584,17031611300,-87.6673039,41.8049362,3.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1,"Median household income, 2015-2019",28215.03583
8585,17031611400,-87.6721661,41.8048929,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",38590.95614
8586,17031611500,-87.6786579,41.8054467,3.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2,"Median household income, 2015-2019",36992.45769
8587,17031611600,-87.6767426,41.7975955,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"Median household income, 2015-2019",27453.442
8588,17031611700,-87.6719762,41.7975991,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1,"Median household income, 2015-2019",25928.13292
8589,17031611800,-87.6671138,41.7976477,2.0,1.0,,,2.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1,"Median household income, 2015-2019",43351.4479
8590,17031611900,-87.6595552,41.7985375,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0,"Median household income, 2015-2019",25994.95801
8591,17031612000,-87.652536,41.7978466,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0,"Median household income, 2015-2019",40287.04044
8592,17031612100,-87.6476808,41.7979128,2.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,"Median household income, 2015-2019",28443.08969
8593,17031620100,-87.7180257,41.7980175,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,3,"Median household income, 2015-2019",69322.00945
8594,17031620200,-87.7292339,41.7955215,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1,"Median household income, 2015-2019",61926.70006
8595,17031620300,-87.7304438,41.7895025,2.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3,"Median household income, 2015-2019",59165.65727
8596,17031620400,-87.7181682,41.7896382,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2,"Median household income, 2015-2019",73999.76539
8597,17031630100,-87.6816688,41.7992714,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,,0,"Median household income, 2015-2019",32282.88028
8598,17031630200,-87.6940453,41.8027454,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,,0,"Median household income, 2015-2019",39694.1004
8599,17031630300,-87.7086378,41.798862,3.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3,"Median household income, 2015-2019",54291.66894
8600,17031630400,-87.6987811,41.7972545,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3,"Median household income, 2015-2019",37330.82597
8601,17031630500,-87.6890165,41.7974274,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3,"Median household income, 2015-2019",47610.22117
8602,17031630800,-87.6985725,41.7899652,3.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3,"Median household income, 2015-2019",54540.93711
8603,17031630900,-87.7083655,41.7898114,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3,"Median household income, 2015-2019",48316.65778
8604,17031640100,-87.7398608,41.7819196,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0,"Median household income, 2015-2019",45499.39706
8605,17031640300,-87.7716353,41.7815321,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3,"Median household income, 2015-2019",68511.62271
8606,17031640400,-87.7912474,41.7811784,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2,"Median household income, 2015-2019",63004.38714
